code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
BVH,2020-04-27,15:04:03,HOSE,STOCK,47.0,50.2,43.75,48.0,48.0,46.45,46.45,46.98,41.735,41.735,40.387,40.387,40.848,287510.0,13506548500.0,0.0,0.0,-0.55,-0.4782,-1.1702
BVH,2020-04-24,15:04:02,HOSE,STOCK,47.3,50.6,44.0,47.5,47.5,46.4,47.0,46.7,41.3,41.3,40.344,40.865,40.604,307960.0,14381536500.0,0.0,0.0,-0.3,-0.2608,-0.6342
BVH,2020-04-23,15:04:02,HOSE,STOCK,47.0,50.2,43.75,47.9,48.35,47.0,47.3,47.75,41.648,42.039,40.865,41.126,41.517,607220.0,28994497500.0,0.0,0.0,0.3,0.2608,0.6383
BVH,2020-04-22,15:04:02,HOSE,STOCK,45.6,48.75,42.45,44.1,48.0,44.1,47.0,45.73,38.344,41.735,38.344,40.865,39.761,398660.0,18231531000.0,0.0,0.0,1.4,1.2173,3.0702
BVH,2020-04-21,15:04:02,HOSE,STOCK,47.85,51.1,44.55,47.0,47.6,45.6,45.6,46.45,40.865,41.387,39.648,39.648,40.387,608330.0,28256428000.0,0.0,0.0,-2.25,-1.9563,-4.7022
BVH,2020-04-20,15:04:03,HOSE,STOCK,48.45,51.8,45.1,48.1,48.45,47.2,47.85,47.89,41.822,42.126,41.039,41.604,41.639,893750.0,42798245000.0,0.0,0.0,-0.6,-0.5217,-1.2384
BVH,2020-04-17,15:04:01,HOSE,STOCK,48.25,51.6,44.9,49.0,49.0,47.5,48.45,48.17,42.604,42.604,41.3,42.126,41.883,758580.0,36542461500.0,0.0,0.0,0.2,0.1739,0.4145
BVH,2020-04-16,15:04:02,HOSE,STOCK,48.6,52.0,45.2,48.5,48.6,47.2,48.25,48.18,42.169,42.256,41.039,41.952,41.891,448560.0,21610333000.0,0.0,0.0,-0.35,-0.3043,-0.7202
BVH,2020-04-15,15:04:02,HOSE,STOCK,46.2,49.4,43.0,47.0,49.1,46.9,48.6,48.41,40.865,42.691,40.778,42.256,42.091,699600.0,33868761500.0,0.0,0.0,2.4,2.0867,5.1948
BVH,2020-04-14,15:04:02,HOSE,STOCK,46.25,49.45,43.05,46.25,46.6,45.2,46.2,46.0,40.213,40.517,39.3,40.17,39.996,558310.0,25681526500.0,0.0,0.0,-0.05,-0.0435,-0.1081
