code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
VIC,2025-10-09,15:10:03,HOSE,STOCK,178.1,190.5,165.7,177.0,181.6,176.3,179.5,179.245,177.0,181.6,176.3,179.5,179.245,4131300.0,740515990000.0,190000.0,34056550000.0,1.4,1.4,0.7861
VIC,2025-10-08,15:10:03,HOSE,STOCK,180.0,192.6,167.4,179.0,180.9,175.2,178.1,179.135,179.0,180.9,175.2,178.1,179.135,3256600.0,583370950000.0,0.0,0.0,-1.9,-1.9,-1.0556
VIC,2025-10-07,15:10:03,HOSE,STOCK,179.7,192.2,167.2,181.1,182.0,178.0,180.0,180.106,181.1,182.0,178.0,180.0,180.106,2368100.0,426509100000.0,0.0,0.0,0.3,0.3,0.1669
VIC,2025-10-06,15:10:03,HOSE,STOCK,176.5,188.8,164.2,186.8,186.8,176.5,179.7,179.395,186.8,186.8,176.5,179.7,179.395,2398200.0,430225490000.0,0.0,0.0,3.2,3.2,1.813
VIC,2025-10-03,15:10:03,HOSE,STOCK,171.0,182.9,159.1,172.0,179.3,171.1,176.5,176.588,172.0,179.3,171.1,176.5,176.588,4892400.0,863941390000.0,0.0,0.0,5.5,5.5,3.2164
VIC,2025-10-02,15:10:03,HOSE,STOCK,170.0,181.9,158.1,168.8,175.7,168.8,171.0,173.396,168.8,175.7,168.8,171.0,173.396,2381100.0,412874170000.0,0.0,0.0,1.0,1.0,0.5882
VIC,2025-10-01,15:10:02,HOSE,STOCK,174.9,187.1,162.7,174.9,175.0,167.8,170.0,170.627,174.9,175.0,167.8,170.0,170.627,2643100.0,450984830000.0,0.0,0.0,-4.9,-4.9,-2.8016
VIC,2025-09-30,15:09:02,HOSE,STOCK,172.8,184.8,160.8,173.5,183.0,173.5,174.9,177.57,173.5,183.0,173.5,174.9,177.57,4674600.0,830067550000.0,0.0,0.0,2.1,2.1,1.2153
VIC,2025-09-29,15:09:03,HOSE,STOCK,164.0,175.4,152.6,162.3,174.8,161.0,172.8,170.291,162.3,174.8,161.0,172.8,170.291,2445600.0,416462900000.0,0.0,0.0,8.8,8.8,5.3659
VIC,2025-09-26,15:09:03,HOSE,STOCK,158.0,169.0,147.0,158.0,164.9,156.0,164.0,160.753,158.0,164.9,156.0,164.0,160.753,2709300.0,435529350000.0,0.0,0.0,6.0,6.0,3.7975
