code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
GVR,2025-04-18,15:04:21,HOSE,STOCK,24.2,25.85,22.55,24.8,24.8,24.5,24.5,24.641,24.8,24.8,24.5,24.5,24.641,3253400.0,80165980000.0,0.0,0.0,0.3,0.3,1.2397
GVR,2025-04-17,15:04:18,HOSE,STOCK,23.5,25.1,21.9,23.35,24.4,23.35,24.2,23.988,23.35,24.4,23.35,24.2,23.988,4874600.0,116932150000.0,0.0,0.0,0.7,0.7,2.9787
GVR,2025-04-16,15:04:19,HOSE,STOCK,24.4,26.1,22.7,24.1,25.0,23.5,23.5,24.06,24.1,25.0,23.5,23.5,24.06,6426600.0,154626590000.0,0.0,0.0,-0.9,-0.9,-3.6885
GVR,2025-04-15,15:04:18,HOSE,STOCK,26.2,28.0,24.4,25.55,26.0,24.4,24.4,24.821,25.55,26.0,24.4,24.4,24.821,6815900.0,169177760000.0,0.0,0.0,-1.8,-1.8,-6.8702
GVR,2025-04-14,15:04:22,HOSE,STOCK,26.0,27.8,24.2,27.25,27.3,25.8,26.2,26.322,27.25,27.3,25.8,26.2,26.322,4547200.0,119691865000.0,0.0,0.0,0.2,0.2,0.7692
GVR,2025-04-11,15:04:23,HOSE,STOCK,25.6,27.35,23.85,24.5,26.8,23.85,26.0,24.508,24.5,26.8,23.85,26.0,24.508,10906200.0,267284730000.0,0.0,0.0,0.4,0.4,1.5625
GVR,2025-04-10,15:04:19,HOSE,STOCK,23.95,25.6,22.3,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,2523800.0,64609280000.0,0.0,0.0,1.65,1.65,6.8894
GVR,2025-04-09,15:04:25,HOSE,STOCK,25.75,27.55,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,459100.0,10995445000.0,0.0,0.0,-1.8,-1.8,-6.9903
GVR,2025-04-08,15:04:27,HOSE,STOCK,27.65,29.55,25.75,25.75,25.75,25.75,25.75,25.75,25.75,25.75,25.75,25.75,25.75,461900.0,11893925000.0,0.0,0.0,-1.9,-1.9,-6.8716
GVR,2025-04-04,15:04:29,HOSE,STOCK,29.7,31.75,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,1437200.0,39738580000.0,84000.0,2322600000.0,-2.05,-2.05,-6.9024
GVR,2025-04-03,15:04:21,HOSE,STOCK,31.9,34.1,29.7,29.7,30.1,29.7,29.7,29.725,29.7,30.1,29.7,29.7,29.725,3332700.0,99065985000.0,0.0,0.0,-2.2,-2.2,-6.8966
GVR,2025-04-02,15:04:20,HOSE,STOCK,31.85,34.05,29.65,31.95,32.3,31.7,31.9,32.019,31.95,32.3,31.7,31.9,32.019,1929900.0,61792540000.0,0.0,0.0,0.05,0.05,0.157
GVR,2025-04-01,15:04:18,HOSE,STOCK,32.4,34.65,30.15,32.45,32.75,31.6,31.85,31.985,32.45,32.75,31.6,31.85,31.985,3786400.0,121107115000.0,0.0,0.0,-0.55,-0.55,-1.6975
GVR,2025-03-31,15:03:25,HOSE,STOCK,34.8,37.2,32.4,34.65,34.8,32.4,32.4,33.153,34.65,34.8,32.4,32.4,33.153,9067500.0,300610955000.0,0.0,0.0,-2.4,-2.4,-6.8966
GVR,2025-03-28,15:03:21,HOSE,STOCK,34.95,37.35,32.55,35.05,35.6,34.8,34.8,35.34,35.05,35.6,34.8,34.8,35.34,4680600.0,165412195000.0,0.0,0.0,-0.15,-0.15,-0.4292
