code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
POW,2019-06-07,15:06:01,HOSE,STOCK,15.75,16.85,14.65,15.85,16.1,15.85,16.05,15.95,15.12,15.359,15.12,15.311,15.215,3216140.0,51290215000.0,0.0,0.0,0.3,0.2862,1.9048
POW,2019-06-06,15:06:02,HOSE,STOCK,15.6,16.65,14.55,15.6,15.75,15.5,15.75,15.62,14.882,15.025,14.787,15.025,14.901,1463300.0,22856790500.0,0.0,0.0,0.15,0.1431,0.9615
POW,2019-06-05,15:06:01,HOSE,STOCK,15.5,16.55,14.45,15.6,15.65,15.5,15.6,15.57,14.882,14.929,14.787,14.882,14.853,1431870.0,22293797000.0,0.0,0.0,0.1,0.0954,0.6452
POW,2019-06-04,15:06:01,HOSE,STOCK,15.2,16.25,14.15,15.2,15.6,15.2,15.5,15.46,14.5,14.882,14.5,14.787,14.748,857300.0,13254916500.0,0.0,0.0,0.3,0.2862,1.9737
POW,2019-06-03,15:06:01,HOSE,STOCK,15.25,16.3,14.2,15.15,15.4,14.9,15.2,15.09,14.452,14.691,14.214,14.5,14.395,1182880.0,17851415500.0,0.0,0.0,-0.05,-0.0477,-0.3279
POW,2019-05-31,15:05:02,HOSE,STOCK,15.7,16.75,14.65,15.7,15.7,15.25,15.25,15.43,14.977,14.977,14.548,14.548,14.72,1733870.0,26747277000.0,0.0,0.0,-0.45,-0.4293,-2.8662
POW,2019-05-30,15:05:01,HOSE,STOCK,15.7,16.75,14.65,15.8,15.8,15.65,15.7,15.72,15.073,15.073,14.929,14.977,14.996,1021950.0,16065929000.0,0.0,0.0,0.0,0.0,0.0
POW,2019-05-29,15:05:02,HOSE,STOCK,16.0,17.1,14.9,15.8,15.9,15.7,15.7,15.76,15.073,15.168,14.977,14.977,15.034,1945380.0,30650263000.0,0.0,0.0,-0.3,-0.2862,-1.875
POW,2019-05-28,15:05:02,HOSE,STOCK,15.8,16.9,14.7,16.0,16.2,15.8,16.0,16.01,15.264,15.454,15.073,15.264,15.272,5215080.0,83496717500.0,0.0,0.0,0.2,0.1908,1.2658
POW,2019-05-27,15:05:01,HOSE,STOCK,15.7,16.75,14.65,15.8,15.95,15.7,15.8,15.84,15.073,15.215,14.977,15.073,15.11,2310430.0,36594246000.0,0.0,0.0,0.1,0.0954,0.6369
POW,2019-05-24,15:05:01,HOSE,STOCK,15.5,16.55,14.45,15.5,15.8,15.3,15.7,15.64,14.787,15.073,14.596,14.977,14.919,2890960.0,45203235500.0,0.0,0.0,0.2,0.1908,1.2903
POW,2019-05-23,15:05:01,HOSE,STOCK,15.45,16.5,14.4,15.35,15.5,15.3,15.5,15.4,14.643,14.787,14.596,14.787,14.691,1087530.0,16743682000.0,0.0,0.0,0.05,0.0477,0.3236
POW,2019-05-22,15:05:01,HOSE,STOCK,15.4,16.45,14.35,15.45,15.75,15.4,15.45,15.56,14.738,15.025,14.691,14.738,14.844,2668910.0,41525118000.0,0.0,0.0,0.05,0.0477,0.3247
POW,2019-05-21,15:05:01,HOSE,STOCK,15.5,16.55,14.45,15.5,15.6,15.35,15.4,15.44,14.787,14.882,14.643,14.691,14.729,2095150.0,32343594000.0,0.0,0.0,-0.1,-0.0954,-0.6452
POW,2019-05-20,15:05:01,HOSE,STOCK,15.45,16.5,14.4,15.5,15.6,15.4,15.5,15.49,14.787,14.882,14.691,14.787,14.777,2200780.0,34088771500.0,0.0,0.0,0.05,0.0477,0.3236
POW,2019-05-17,15:05:01,HOSE,STOCK,15.2,16.25,14.15,15.3,15.65,15.25,15.45,15.45,14.596,14.929,14.548,14.738,14.738,3015910.0,46599424500.0,0.0,0.0,0.25,0.2385,1.6447
POW,2019-05-16,15:05:01,HOSE,STOCK,15.5,16.55,14.45,15.4,15.6,15.2,15.2,15.38,14.691,14.882,14.5,14.5,14.671,2155740.0,33157984000.0,0.0,0.0,-0.3,-0.2862,-1.9355
POW,2019-05-15,15:05:01,HOSE,STOCK,15.2,16.25,14.15,15.75,15.95,15.45,15.5,15.67,15.025,15.215,14.738,14.787,14.949,4049060.0,63436643000.0,0.0,0.0,0.3,0.2862,1.9737
POW,2019-05-14,15:05:02,HOSE,STOCK,14.25,15.2,13.3,14.4,15.2,14.4,15.2,14.98,13.737,14.5,13.737,14.5,14.29,5562230.0,83323526000.0,0.0,0.0,0.95,0.9063,6.6667
POW,2019-05-13,15:05:01,HOSE,STOCK,13.6,14.55,12.65,13.8,14.3,13.8,14.25,14.1,13.165,13.642,13.165,13.593,13.451,2065340.0,29130558500.0,0.0,0.0,0.65,0.62,4.7794
POW,2019-05-10,15:05:01,HOSE,STOCK,13.5,14.4,12.6,13.65,13.65,13.35,13.6,13.49,13.021,13.021,12.735,12.974,12.869,1510150.0,20367341500.0,0.0,0.0,0.1,0.0954,0.7407
POW,2019-05-09,15:05:02,HOSE,STOCK,13.7,14.65,12.75,13.85,13.9,13.3,13.5,13.54,13.212,13.26,12.688,12.878,12.917,2839890.0,38460126000.0,0.0,0.0,-0.2,-0.1908,-1.4599
POW,2019-05-08,15:05:01,HOSE,STOCK,13.9,14.85,12.95,13.9,14.0,13.65,13.7,13.8,13.26,13.355,13.021,13.069,13.165,1830900.0,25263225500.0,0.0,0.0,-0.2,-0.1908,-1.4388
POW,2019-05-07,15:05:02,HOSE,STOCK,14.25,15.2,13.3,14.25,14.35,13.9,13.9,14.03,13.593,13.689,13.26,13.26,13.384,1733430.0,24316446500.0,0.0,0.0,-0.35,-0.3339,-2.4561
POW,2019-05-06,15:05:01,HOSE,STOCK,14.6,15.6,13.6,14.2,14.4,14.1,14.25,14.24,13.546,13.737,13.451,13.593,13.585,719510.0,10245151500.0,0.0,0.0,-0.35,-0.3339,-2.3973
POW,2019-05-03,15:05:03,HOSE,STOCK,14.65,15.65,13.65,14.65,14.7,14.55,14.6,14.61,13.975,14.023,13.88,13.928,13.937,548580.0,8012254500.0,0.0,0.0,-0.05,-0.0477,-0.3413
POW,2019-05-02,15:05:04,HOSE,STOCK,14.8,15.8,13.8,14.8,14.85,14.6,14.65,14.69,14.119,14.166,13.928,13.975,14.013,741980.0,10900794000.0,0.0,0.0,-0.15,-0.1431,-1.0135
POW,2019-04-26,15:04:02,HOSE,STOCK,14.35,15.35,13.35,14.2,14.8,14.15,14.8,14.56,13.546,14.119,13.498,14.119,13.89,1125830.0,16396816000.0,0.0,0.0,0.45,0.4293,3.1359
POW,2019-04-25,15:04:02,HOSE,STOCK,14.5,15.5,13.5,14.5,14.5,14.25,14.35,14.36,13.832,13.832,13.593,13.689,13.699,507830.0,7291707500.0,0.0,0.0,-0.15,-0.1431,-1.0345
POW,2019-04-24,15:04:02,HOSE,STOCK,14.15,15.1,13.2,14.2,14.5,14.1,14.5,14.33,13.546,13.832,13.451,13.832,13.67,1116670.0,16005642500.0,0.0,0.0,0.35,0.3339,2.4735
POW,2019-04-23,15:04:01,HOSE,STOCK,14.25,15.2,13.3,14.2,14.5,14.0,14.15,14.15,13.546,13.832,13.355,13.498,13.498,1585540.0,22428699500.0,0.0,0.0,-0.1,-0.0954,-0.7018
